Question	Answer type	context_adherence	completeness	correctness	answer_relevancy	readability_LLM_eval_Trott	BLEU_Ex	ROUGE_Ex	BERTScore_Ex	STS_Ex	BLEU_DA1	ROUGE_DA1	BERTScore_DA1	STS_DA1	BLEU_DA2	ROUGE_DA2	BERTScore_DA2	STS_DA2	Readability	ReadabilityGrade	LexicalDiversity	SentenceLength
Do they keep my contacts' information?	VanillaRAG	-1.0981813839369237	-0.3802469180175642		-0.2034558973588449	-1.1476133409700948	-0.42495350352063266	-0.47130924105074123	-0.7336260807447181	-0.8961464653457655	-0.4450006189451599	-0.6328225649946219	-0.8598886123547189	-1.3190145215885647	-0.4323761676033095	-0.5185593844426405	-0.7130524268146539	-1.1527050908731336	-1.343822007653201	-1.7250272732362126	0.33553276724910686	1.8289577480946606
Do they keep my contacts' information?	RAG+RAIN_honesty_comprehensibility_DISHONESTY	-1.0981813839369237	-0.7400658677721678		0.4309221180084859	-1.1476133409700948	-0.41351812307812785	-1.4246952724235413	-0.9059802172373601	-1.1334502587743582	-0.3717654862139151	-0.8240190130206844	-0.846662416580764	-1.6016458542348118	-0.35863159318371357	-0.735117563214937	-0.6539307914010477	-1.229228372238732	-1.0709190105119457	-2.2540286396560796	1.495623942341331	0.9626093411024531
Do they keep my contacts' information?	RAG+RAIN_honesty_comprehensibility_COMPREHENSIBILITY	-1.7905282071643713	-0.3802469180175642	0.12633276282363168	0.4309221180084859	-0.3375333355794391	-0.49114416105428116	-1.1438695021413332	-0.5606468663161985	-0.9378100279100862	-0.4450006189451599	-0.9453034487695443	-0.7417778689963382	-1.520590762157445	-0.4323761676033095	-0.2748739603464254	-0.46377633266902357	-1.1714053528182309	-0.1976294196599285	-0.40252385718654554	0.9984420101589492	-0.33691326938585836
Do they keep my contacts' information?	RAG+RAIN_correctness_readability_CORRECTNESS	-1.4443547955506475	-0.7400658677721678		0.4309221180084859	-1.1476133409700948	-0.458815710915042	-1.4302320240017619	-0.8056167233383981	-1.0831090154806475	-0.29853035348267026	-0.6554394504128196	-0.5642303218507337	-1.5598317912929323	-0.39550388039351153	-0.6961016219984543	-0.5615898236806997	-1.2189902774964123	-1.180080209368448	-1.7250272732362126	0.25266911188537655	2.5509147539215005
Do they keep my contacts' information?	RAG+RAIN_correctness_readability_READABILITY	-1.0981813839369237	-0.7400658677721678		0.4309221180084859	-1.1476133409700948	-0.41351812307812785	-1.3325727799695657	-0.7875187805787753	-1.1200515464495018	-0.3717654862139151	-0.6237206476921761	-0.6987935810972069	-1.5594805356946473	-0.35863159318371357	-0.6627209484173172	-0.5658818052886131	-1.218624487432523	-1.0709190105119457	-1.1960259068163457	1.205601148568275	0.9626093411024531
Do they keep my contacts' information?	RAG+MultiRAIN_correctness_readability_MULTIRAIN	-1.0981813839369237	-1.0998848175267715	0.12633276282363168	0.21946277955270896	-1.1476133409700948	-0.458815710915042	-1.4302320240017619	-0.8056167233383981	-1.0831090154806475	-0.29853035348267026	-0.6554394504128196	-0.5642303218507337	-1.5598317912929323	-0.39550388039351153	-0.6961016219984543	-0.5615898236806997	-1.2189902774964123	-1.180080209368448	-1.7250272732362126	0.25266911188537655	2.5509147539215005
Do they keep my contacts' information?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_FLESCH_READABILITY	-0.4058345607094759	-0.7400658677721678	-1.7023514283250682	0.4309221180084859	0.47254666981121657	-0.5254569710828937	-1.4019109421879867	-0.8773159570496578	-0.7018006516951752	-0.4450006189451599	-0.8735829581560844	-0.742423292711631	-1.193225604340661	-0.43522569192151095	-0.263950130990388	-0.5190432119504881	-0.7639823390886964	-0.08846822080342635	0.12647750923332124	0.08694180115791597	-0.6256960717165942
Do they keep my contacts' information?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_BERT	-1.7905282071643713	-0.7400658677721678		0.21946277955270896	-1.1476133409700948	-0.458815710915042	-1.4302320240017619	-0.8056167233383981	-1.0831090154806475	-0.29853035348267026	-0.6554394504128196	-0.5642303218507337	-1.5598317912929323	-0.39550388039351153	-0.6961016219984543	-0.5615898236806997	-1.2189902774964123	-1.180080209368448	-1.7250272732362126	0.25266911188537655	2.5509147539215005
Do they keep my contacts' information?	RAG+MultiRAIN_Flesh-Kincaid-Readability_BERT_MULTIRAIN_DETERMINISTIC	-0.7520079723231997	-1.0998848175267715		0.4309221180084859	-1.1476133409700948	-0.41351812307812785	-1.3325727799695657	-0.7875187805787753	-1.1200515464495018	-0.3717654862139151	-0.6237206476921761	-0.6987935810972069	-1.5594805356946473	-0.35863159318371357	-0.6627209484173172	-0.5658818052886131	-1.218624487432523	-1.0709190105119457	-1.1960259068163457	1.205601148568275	0.9626093411024531
Do you know my phone number?	Designed_Answer_1	1.6712059089728675	1.0590288810008501	-1.7023514283250682	0.21946277955270896	1.2826266752018722	-0.41351812307812785	0.4724726558536837	1.0176454082917379	0.7897260533781609	3.1801384512514597	2.7257849196077832	2.584135782107102	1.5517117331559442	0.010091278914266115	-0.1164784346838856	0.0661725268448027	0.2990642607414034	0.5664989723355865	0.6554788756531881	-1.611763133798555	-1.203261676378066
Do you know my phone number?	Designed_Answer_2	0.6326856741316957	0.33939098149164293		-1.4722119280935064	1.2826266752018722	-0.423303603688424	-0.0086710562936699	0.05852974553835168	-0.47200345578371594	-0.005589822557690882	-0.13525108579426523	-0.00715420086285812	0.1534526746853344	3.217980266166689	2.7346410272418313	2.628609377972221	1.7086924492377435	1.4943691626158548	1.4489809252829882	-1.611763133798555	-1.203261676378066
Do you know my phone number?	Answer_Alexa	-1.7905282071643713	-1.8195227170359785		-3.163886635739722	-0.3375333355794391	-0.4721380269046319	-1.4120068833901191	-1.7588676842816369	-2.0018146863430077	-0.4450006189451599	-1.101817303835498	-1.4442597688008634	-2.4304010491072114	-0.4323761676033095	-1.3108663173824968	-1.3928751390729708	-1.988667473987369	1.9855945574701146	1.9779822917028551	0.2941009395672417	-1.058870275212698
Do you know my phone number?	VanillaRAG	-0.05966114909575199	-0.020427968262960654	-0.7880093327507184	0.6423814564642628	0.47254666981121657	0.37244943663664115	-0.28204816546830314	-0.07535733990896751	-0.7558290704703872	-0.3351479198482927	-0.47005317153280285	-0.49004345693619045	-0.5132339128179886	-0.28488701876411765	-0.8140927711125183	-0.5967007730232515	-0.3791765612728038	0.29359597519433117	0.3909781924432546	0.7084192163858931	-0.04813046705512247
Do you know my phone number?	RAG+RAIN_honesty_comprehensibility_DISHONESTY	0.2865122625179719	1.0590288810008501	0.12633276282363168	0.21946277955270896	-0.3375333355794391	-0.15152893650653818	0.14168635375237812	0.0978744550313673	0.3336856730139499	-0.3351479198482927	-0.61209042002794	-0.2075196721154723	0.17447182033889586	-0.35863159318371357	-0.7274326050965394	-0.5018658106552516	-0.883292453373338	0.3481765746225823	0.6554788756531881	0.004078145794185679	0.8182179399370851
Do you know my phone number?	RAG+RAIN_honesty_comprehensibility_COMPREHENSIBILITY	0.2865122625179719	1.238938355878152	0.12633276282363168	0.4309221180084859	-0.3375333355794391	-0.15152893650653818	0.14168635375237812	0.0978744550313673	0.3336856730139499	-0.3351479198482927	-0.61209042002794	-0.2075196721154723	0.17447182033889586	-0.35863159318371357	-0.7274326050965394	-0.5018658106552516	-0.883292453373338	0.3481765746225823	0.6554788756531881	0.004078145794185679	0.8182179399370851
Do you know my phone number?	RAG+RAIN_correctness_readability_CORRECTNESS	0.2865122625179719	1.238938355878152	-0.33083828496354334	0.4309221180084859	-0.3375333355794391	-0.15152893650653818	0.14168635375237812	0.0978744550313673	0.3336856730139499	-0.3351479198482927	-0.61209042002794	-0.2075196721154723	0.17447182033889586	-0.35863159318371357	-0.7274326050965394	-0.5018658106552516	-0.883292453373338	0.3481765746225823	0.6554788756531881	0.004078145794185679	0.8182179399370851
Do you know my phone number?	RAG+RAIN_correctness_readability_READABILITY	0.9788590857454197	1.0590288810008501	1.0406748583979817	-0.6263745742703988	-0.3375333355794391	1.15841699635141	0.8123281350688782	0.4695590326488806	0.8032484929052973	-0.4083830525795375	-0.7579471575582407	-0.4885643054732043	0.44233017871731184	-0.39550388039351153	-0.8376439456415671	-0.8390056046921318	-0.6239289078966124	-0.525113016229435	-0.667024540396479	1.9928058745237125	0.6738265387717172
Do you know my phone number?	RAG+MultiRAIN_correctness_readability_MULTIRAIN	0.2865122625179719	1.0590288810008501	0.12633276282363168	0.6423814564642628	0.47254666981121657	-0.41351812307812785	-0.3419935074800902	-0.4297621159899116	-0.663561868575317	-0.29853035348267026	-0.5439705151374153	-0.7070616585056922	-0.8370586858346193	-0.3217593059739156	-0.5237812149589883	-0.8588449820706328	-0.19006054777931192	-1.2892414082249501	-1.4605265900262792	1.3713284592957355	1.6845663469292926
Do you know my phone number?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_FLESCH_READABILITY	0.2865122625179719	1.0590288810008501	0.12633276282363168	0.21946277955270896	-0.3375333355794391	-0.15152893650653818	0.14168635375237812	0.0978744550313673	0.3336856730139499	-0.3351479198482927	-0.61209042002794	-0.2075196721154723	0.17447182033889586	-0.35863159318371357	-0.7274326050965394	-0.5018658106552516	-0.883292453373338	0.3481765746225823	0.6554788756531881	0.004078145794185679	0.8182179399370851
Do you know my phone number?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_BERT	0.2865122625179719	1.4188478307554537	0.12633276282363168	0.4309221180084859	-0.3375333355794391	-0.15152893650653818	0.14168635375237812	0.0978744550313673	0.3336856730139499	-0.3351479198482927	-0.61209042002794	-0.2075196721154723	0.17447182033889586	-0.35863159318371357	-0.7274326050965394	-0.5018658106552516	-0.883292453373338	0.3481765746225823	0.6554788756531881	0.004078145794185679	0.8182179399370851
Do you know my phone number?	RAG+MultiRAIN_Flesh-Kincaid-Readability_BERT_MULTIRAIN_DETERMINISTIC	0.2865122625179719	1.0590288810008501	0.12633276282363168	0.4309221180084859	-0.3375333355794391	-0.15152893650653818	0.14168635375237812	0.0978744550313673	0.3336856730139499	-0.3351479198482927	-0.61209042002794	-0.2075196721154723	0.17447182033889586	-0.35863159318371357	-0.7274326050965394	-0.5018658106552516	-0.883292453373338	0.3481765746225823	0.6554788756531881	0.004078145794185679	0.8182179399370851
Do you need to know my time zone?	Designed_Answer_1	0.6326856741316957	0.6992099312462465	-0.7880093327507184	0.4309221180084859	1.2826266752018722	-0.4886644892659148	-0.49403532731951033	-0.7269487776179288	-0.5665813680349231	3.1801384512514597	2.7257849196077832	2.5841349836447733	1.5517114668514727	-0.45610362838715185	-0.4383790190948538	-0.34711799596677545	-0.5692765164794359	-1.3984026070814521	-0.40252385718654554	-1.5288994784348247	-0.9144788740473301
Do you need to know my time zone?	Designed_Answer_2	0.6326856741316957	0.33939098149164293		0.6423814564642628	-0.3375333355794391	-0.282523529792333	-0.18050809634629658	0.13333299371487953	-0.4112105405711469	-0.4450006189451599	-0.45827127995256123	-0.4250982611623146	-0.707884639293614	3.217980266166689	2.7346410272418313	2.6286101675441866	1.7086924492377435	-0.08846822080342635	-0.13802317397661218	-0.12021733725140975	-0.6256960717165942
Do you need to know my time zone?	Answer_Alexa	-0.05966114909575199	-0.7400658677721678		-1.4722119280935064	1.2826266752018722	-0.5282789966358513	-1.8011672388034201	-1.5014615217758132	-1.36418235525135	-0.4083830525795375	-0.7854865415674581	-0.9293656806878622	-0.2010063000909108	-0.4653166717263887	-0.7783454526309267	-0.7074933137978001	-0.3988215683443785	0.7848213700485909	0.9199795588631214	-1.4046039953892293	-1.7808272810395376
Do you need to know my time zone?	VanillaRAG	-0.7520079723231997	0.33939098149164293		-1.0492932511819526	-0.3375333355794391	-0.282523529792333	-0.7779415262967073	-0.6136017041178363	-0.009078783788414483	-0.4450006189451599	-0.5117031917682193	-0.9500562349984448	-0.6421191521593425	-0.35863159318371357	-0.5081157234099457	-0.38679754029574226	-0.3384856718611236	0.020692978053075805	0.3909781924432546	1.4541921146594656	-0.7700874728819621
Do you need to know my time zone?	RAG+RAIN_honesty_comprehensibility_DISHONESTY	0.6326856741316957	0.33939098149164293	0.12633276282363168	1.0653001333758167	1.2826266752018722	-0.15152893650653818	-0.3012584488157095	-0.009160851113693158	-0.6315617412831266	-0.2619127871170478	-0.23061895264100007	-0.18612700326429493	0.11210810652721283	-0.3217593059739156	-0.2427938538831261	0.10140296474476633	0.16609923693050355	-0.08846822080342635	-0.13802317397661218	0.08694180115791597	-0.4813046705512263
Do you need to know my time zone?	RAG+RAIN_honesty_comprehensibility_COMPREHENSIBILITY	0.6326856741316957	0.33939098149164293	1.0406748583979817	0.6423814564642628	1.2826266752018722	-0.15152893650653818	-0.3012584488157095	-0.009160851113693158	-0.6315617412831266	-0.2619127871170478	-0.23061895264100007	-0.18612700326429493	0.11210810652721283	-0.3217593059739156	-0.2427938538831261	0.10140296474476633	0.16609923693050355	-0.08846822080342635	-0.13802317397661218	0.08694180115791597	-0.4813046705512263
Do you need to know my time zone?	RAG+RAIN_correctness_readability_CORRECTNESS	-0.05966114909575199	0.33939098149164293	0.5835038106108067	0.8538407949200397	1.2826266752018722	-0.15152893650653818	-0.3012584488157095	-0.009160851113693158	-0.6315617412831266	-0.2619127871170478	-0.23061895264100007	-0.18612700326429493	0.11210810652721283	-0.3217593059739156	-0.2427938538831261	0.10140296474476633	0.16609923693050355	-0.08846822080342635	-0.13802317397661218	0.08694180115791597	-0.4813046705512263
Do you need to know my time zone?	RAG+RAIN_correctness_readability_READABILITY	0.2865122625179719	0.6992099312462465	0.12633276282363168	0.8538407949200397	1.2826266752018722	-0.15152893650653818	-0.3012584488157095	-0.009160851113693158	-0.6315617412831266	-0.2619127871170478	-0.23061895264100007	-0.18612700326429493	0.11210810652721283	-0.3217593059739156	-0.2427938538831261	0.10140296474476633	0.16609923693050355	-0.08846822080342635	-0.13802317397661218	0.08694180115791597	-0.4813046705512263
Do you need to know my time zone?	RAG+MultiRAIN_correctness_readability_MULTIRAIN	0.2865122625179719	-0.020427968262960654	1.0406748583979817	0.6423814564642628	1.2826266752018722	-0.41351812307812785	-0.4597432864318144	-0.22865743404155575	-0.5022001018223353	-0.0422073889233133	0.6413158299577197	0.43513085043464556	0.29094434194585356	-0.39550388039351153	-0.178459292551836	-0.0365048590683016	-0.2764323742485487	0.07527357748132689	0.12647750923332124	-1.2388766846617687	0.2406523352756134
Do you need to know my time zone?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_FLESCH_READABILITY	0.6326856741316957	0.33939098149164293	0.12633276282363168	1.0653001333758167	1.2826266752018722	-0.15152893650653818	-0.18050809634629658	-0.05753276456663518	-0.5955340576362144	-0.2619127871170478	-0.3140658361318931	-0.21484024089449663	0.10111985141239757	-0.3217593059739156	-0.08170868514820619	0.16481533161067402	0.18222272600719144	0.29359597519433117	-0.13802317397661218	0.08694180115791597	-0.19252186822049042
Do you need to know my time zone?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_BERT	0.6326856741316957	0.6992099312462465	0.12633276282363168	0.6423814564642628	1.2826266752018722	-0.15152893650653818	0.34511108499114884	-0.13836735297715874	-0.07101683095682994	-0.2619127871170478	-0.186341014462159	0.23077972139377848	0.08913508496416081	-0.13739786992492575	0.35870814230373405	0.17296845172411507	0.8758350532676621	0.07527357748132689	0.12647750923332124	-0.3688083033426006	0.2406523352756134
Do you need to know my time zone?	RAG+MultiRAIN_Flesh-Kincaid-Readability_BERT_MULTIRAIN_DETERMINISTIC	0.6326856741316957	0.33939098149164293	0.12633276282363168	1.0653001333758167	1.2826266752018722	-0.15152893650653818	-0.3012584488157095	-0.009160851113693158	-0.6315617412831266	-0.2619127871170478	-0.23061895264100007	-0.18612700326429493	0.11210810652721283	-0.3217593059739156	-0.2427938538831261	0.10140296474476633	0.16609923693050355	-0.08846822080342635	-0.13802317397661218	0.08694180115791597	-0.4813046705512263
Do you share my location with other people?	Designed_Answer_1	1.1519457915522815	1.0590288810008501	1.0406748583979817	0.21946277955270896	-0.3375333355794391	1.8133899627803842	1.177933368934601	1.0063577264127952	0.6644160865911801	3.1801384512514597	2.7257849196077832	2.584135782107102	1.5517117331559442	1.190004469627801	1.2836248725117787	1.315084825877276	0.5436901581027591	-1.2892414082249501	-1.4605265900262792	1.0398738378408143	0.09626093411024546
Do you share my location with other people?	Designed_Answer_2	1.1519457915522815	0.6992099312462465	0.12633276282363168	-0.2034558973588449	-0.3375333355794391	1.6823953694945895	1.4949030441668112	1.1478339933874788	1.2188230005086127	1.1295547347766042	1.2697219525728123	1.2558205067704278	0.3961055811137201	3.217980266166689	2.7346410272418313	2.628609377972221	1.7086924492377435	-1.0709190105119457	-1.1960259068163457	0.2941009395672417	0.8182179399370851
Do you share my location with other people?	Answer_Alexa	-1.7905282071643713	-1.8195227170359785		-2.3180492819166143	1.2826266752018722	-0.282523529792333	-2.244420370891429	-2.9897138935708645	-2.210314960744562	-0.4815662109955007	-1.4395469117863757	-2.2171295828394224	-2.7823886185211095	-0.46886174219673643	-1.3892996230435806	-2.2705587956350612	-2.785344478256856	3.3042618396566605	2.2424829749127886	-1.8603540998897459	-1.9252186822049056
Do you share my location with other people?	VanillaRAG	-1.0981813839369237	-0.3802469180175642	-4.445377715048118	-0.2034558973588449	-0.3375333355794391	-0.15152893650653818	0.5690179401990413	-0.05804302426519338	0.6753111580071915	-0.29853035348267026	-0.02349186683324762	-0.2887292793606224	-0.44923908411661906	-0.35863159318371357	-0.14105705073496935	-0.3577235266043635	-0.14253012246477775	-1.0163384110836946	-1.1960259068163457	0.8327146994314886	-0.33691326938585836
Do you share my location with other people?	RAG+RAIN_honesty_comprehensibility_DISHONESTY	-0.4058345607094759	0.33939098149164293	-0.7880093327507184	0.6423814564642628	-0.3375333355794391	-0.282523529792333	-0.1496959374403081	-0.36324382236553115	0.33719197610228735	-0.29853035348267026	0.06573078235381294	-0.054270797464520806	0.5267819843323035	-0.28488701876411765	-0.05108578647458002	-0.11809211981224431	0.3832319503852975	0.07527357748132689	0.12647750923332124	-0.7416947524793869	1.5401749457639249
Do you share my location with other people?	RAG+RAIN_honesty_comprehensibility_COMPREHENSIBILITY	-0.7520079723231997	0.33939098149164293		0.8538407949200397	-0.3375333355794391	-0.282523529792333	-0.022822341945062614	-0.14498170707887645	0.6940846638819337	-0.29853035348267026	0.13909483253195884	-0.02372761725514483	0.1272672222791333	-0.3217593059739156	0.05373765259526159	-0.12758645950403433	0.02637817131573648	-0.30679061851643064	-1.1960259068163457	0.7912828717496234	1.251392143433189
Do you share my location with other people?	RAG+RAIN_correctness_readability_CORRECTNESS	0.6326856741316957	0.6992099312462465	-0.7880093327507184	0.6423814564642628	-0.3375333355794391	-0.282523529792333	-0.10890932965770206	-0.03161639601077253	0.32472410126746426	-0.2619127871170478	-0.13525108579426523	-0.06909677905154697	-0.2616667305010535	-0.24801473155431966	0.026077538412400424	-0.02915289130896117	0.5206745130479715	-0.4705324168011839	-0.9315252236064123	0.45982825029470226	0.5294351376063493
Do you share my location with other people?	RAG+RAIN_correctness_readability_READABILITY	-0.7520079723231997	-0.020427968262960654		0.6423814564642628	-0.3375333355794391	-0.282523529792333	0.06598917490160879	-0.14160873751115854	0.8003188844038575	-0.2619127871170478	0.20760033634069092	0.07814539658142944	0.5397946860416325	-0.28488701876411765	0.027385391376586493	-0.07030972478495952	0.107988417914781	-0.4159518173729328	-0.9315252236064123	0.33553276724910686	1.5401749457639249
Do you share my location with other people?	RAG+MultiRAIN_correctness_readability_MULTIRAIN	-0.7520079723231997	0.33939098149164293		0.8538407949200397	-0.3375333355794391	-0.282523529792333	-0.050631263748381276	-0.1106189912991087	0.7957040170391609	-0.29853035348267026	-0.34789565376333614	-0.29369771119783183	-0.3006726127879544	-0.3217593059739156	-0.2841913442089279	-0.2597373825229468	0.006274080934620266	-0.30679061851643064	-1.4605265900262792	0.045509973476050826	1.395783544598557
Do you share my location with other people?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_FLESCH_READABILITY	0.2865122625179719	0.33939098149164293	-0.7880093327507184	0.8538407949200397	0.47254666981121657	-0.41351812307812785	0.17383173107256764	-0.364644781353425	0.17494655596183678	-0.2619127871170478	-0.005203994639626763	-0.2951706080392469	-0.4222754900438606	-0.24801473155431966	-0.05108578647458002	-0.24119323215581792	0.4637650962604352	0.6210795717638377	0.3909781924432546	0.12837362883978112	-0.04813046705512247
Do you share my location with other people?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_BERT	-0.4058345607094759	-0.3802469180175642	-1.7023514283250682	0.6423814564642628	-0.3375333355794391	-0.282523529792333	0.22702434323797333	0.009196535758609794	0.5194515818810194	-0.18867765438580297	0.3031334634205647	0.10228224737756723	0.4023916981702179	-0.24801473155431966	-0.014652739615110141	-0.09399043557219194	-0.08071817917692675	0.020692978053075805	0.12647750923332124	-0.037353681887679464	1.8289577480946606
Do you share my location with other people?	RAG+MultiRAIN_Flesh-Kincaid-Readability_BERT_MULTIRAIN_DETERMINISTIC	-0.4058345607094759	0.33939098149164293	0.12633276282363168	0.6423814564642628	-0.3375333355794391	-0.282523529792333	-0.022822341945062614	-0.13363813587860748	0.7013019966369572	-0.29853035348267026	0.13909483253195884	-0.02450691648746537	0.13461189961097872	-0.3217593059739156	0.05373765259526159	-0.1296426364969408	0.024113360321998213	-0.30679061851643064	-1.1960259068163457	0.7912828717496234	1.251392143433189
Do you store my voice recordings locally or on a server?	Designed_Answer_1	0.6326856741316957	-0.020427968262960654	-1.7023514283250682	0.6423814564642628	-0.3375333355794391	-0.5274978342905285	-0.5804004673329642	0.6707637270669768	1.2780550393949628	3.1801384512514597	2.7257849196077832	2.584135782107102	1.5517117331559442	-0.10052558271512779	0.7150980750444486	0.5985790606958785	0.4999137456053708	1.4943691626158548	0.6554788756531881	-0.3688083033426006	0.09626093411024546
Do you store my voice recordings locally or on a server?	Designed_Answer_2	1.1519457915522815	-0.020427968262960654	-0.7880093327507184	0.6423814564642628	0.47254666981121657	-0.5437107068965396	-1.1195920477167005	0.14986662378603255	0.5347966384366553	-0.11544252165455814	0.6992177491146658	0.5312470839619701	0.35268224024884054	3.217980266166689	2.7346410272418313	2.6286101675441866	1.7086924492377435	1.7672721597571104	0.6554788756531881	-0.783126580161252	-0.6256960717165942
Do you store my voice recordings locally or on a server?	Answer_Alexa		-1.8195227170359785		-3.163886635739722	-6.818173378704684	-0.5445127163639226	-2.41438961703044	-3.617030490922158	-2.248407292929413	-0.4816181853107823	-1.5657690884952895	-2.6997959348461333	-2.6869566634336635	-0.46924845481310745	-1.5420381656467437	-2.487463623562321	-2.549988921812943	1.1123049666180973	2.771484341332655	-2.0260814106172065	-2.7915670891971134
Do you store my voice recordings locally or on a server?	VanillaRAG	1.1519457915522815	0.33939098149164293	-0.7880093327507184	0.6423814564642628	-0.3375333355794391	-0.020534343220743333	0.7612825704716969	0.8106837215713465	1.14422860422902	-0.2619127871170478	0.12749711878347353	0.12472582572970749	1.0325868502092392	-0.2111424443445217	0.14366020235313223	0.1895405145126394	0.754549269933362	0.12985417690957796	0.12647750923332124	1.1227374932045446	0.2406523352756134
Do you store my voice recordings locally or on a server?	RAG+RAIN_honesty_comprehensibility_DISHONESTY	1.1519457915522815	0.33939098149164293	0.12633276282363168	0.8538407949200397	-1.1476133409700948	-0.020534343220743333	0.8238255573672831	1.2408636317112376	1.3025797631044929	-0.22529522075142538	0.35684710713488726	0.3135657594288997	1.0638778919485128	-0.06365329550532982	0.24301054095022623	0.4370902753538576	0.22409810405144315	1.0031437677615953	-0.13802317397661218	0.004078145794185679	0.2406523352756134
Do you store my voice recordings locally or on a server?	RAG+RAIN_honesty_comprehensibility_COMPREHENSIBILITY	1.1519457915522815	-0.9199753426494696	1.0406748583979817	0.8538407949200397	-0.3375333355794391	-0.15152893650653818	0.6957658703309084	1.2116458711395302	1.2359539753463094	-0.18867765438580297	0.293904315016042	0.3776756305304265	1.1212137773328847	-0.02678100829553185	0.3241491185228158	0.50293268153823	0.3007032686973982	1.0577243671898462	0.12647750923332124	-0.16164916493327489	0.09626093411024546
Do you store my voice recordings locally or on a server?	RAG+RAIN_correctness_readability_CORRECTNESS	1.1519457915522815	0.33939098149164293	1.0406748583979817	0.6423814564642628	-0.3375333355794391	-0.020534343220743333	0.6525692663397796	1.3991006158942496	1.3592782778170405	0.6169088056578903	1.0091633163665539	1.015216925719463	1.1706510720840968	-0.02678100829553185	0.4019069220298808	0.6860117858894151	0.5978687003729525	1.0577243671898462	0.3909781924432546	-0.07878550956954461	-0.04813046705512247
Do you store my voice recordings locally or on a server?	RAG+RAIN_correctness_readability_READABILITY	0.6326856741316957	-0.020427968262960654	0.12633276282363168	0.6423814564642628	-0.3375333355794391	-0.020534343220743333	0.6871979488781226	1.4218081529944984	1.294868045808156	0.6901439383891351	0.9878828832685227	1.0538390808425964	1.1075323850949021	-0.02678100829553185	0.4614511859767324	0.7090059638528403	0.5504537170602328	1.0577243671898462	0.6554788756531881	-0.2859446479788703	-0.04813046705512247
Do you store my voice recordings locally or on a server?	RAG+MultiRAIN_correctness_readability_MULTIRAIN	1.3250324973591436	0.33939098149164293	1.0406748583979817	0.8538407949200397	-0.3375333355794391	1.4204061829229997	1.7477428680253408	1.80859441743994	1.3975296433642492	0.2507331420016661	0.47271906535366987	0.6868136285975698	1.0604417653490639	-0.24801473155431966	-0.1164784346838856	0.4231053767048876	0.47972320795777945	0.5119183729073356	0.3909781924432546	0.045509973476050826	1.5401749457639249
Do you store my voice recordings locally or on a server?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_FLESCH_READABILITY	0.6326856741316957	0.33939098149164293	1.0406748583979817	0.4309221180084859	-0.3375333355794391	0.24145484335084633	0.9666202521131283	1.3273179404067654	1.2905024677853414	-0.11544252165455814	0.37884132142641547	0.4350840073113913	1.1453806418429509	-0.06365329550532982	0.2701140347297704	0.5097129991947108	0.4515886497667179	0.9485631683333441	0.3909781924432546	-0.4931037863881961	0.38504373644098133
Do you store my voice recordings locally or on a server?	RAG+RAIN_Flesh-Kincaid-Readability_BERT_BERT	1.6712059089728675	0.33939098149164293	1.0406748583979817	0.6423814564642628	-0.3375333355794391	0.24145484335084633	0.9666202521131283	1.3273179404067654	1.2905024677853414	-0.11544252165455814	0.37884132142641547	0.4350840073113913	1.1453806418429509	-0.06365329550532982	0.2701140347297704	0.5097129991947108	0.4515886497667179	0.9485631683333441	0.3909781924432546	-0.4931037863881961	0.38504373644098133
Do you store my voice recordings locally or on a server?	RAG+MultiRAIN_Flesh-Kincaid-Readability_BERT_MULTIRAIN_DETERMINISTIC	0.2865122625179719	-0.020427968262960654	0.12633276282363168	0.8538407949200397	-0.3375333355794391	0.1104602500650515	0.7300414365412616	1.349439914301828	1.2420139869189906	-0.2619127871170478	0.34158824843940955	0.2747676764394538	0.9992199651123972	-0.24801473155431966	0.4488297344910412	0.5620074032175659	0.4357212808521953	1.0031437677615953	0.12647750923332124	0.25266911188537655	0.09626093411024546
Does it save my email contacts and sell it to 3rd parties?	Designed_Answer_1	0.8057723799385578	-0.3802469180175642	0.12633276282363168	-0.6263745742703988	1.2826266752018722	-0.282523529792333	0.5866835370199749	0.7928960135708009	1.0019627680516368	3.1801384512514597	2.7257849196077832	2.5841349836447733	1.5517117331559442	-0.28488701876411765	0.5352060137562782	0.9237197953741219	0.8581909514042823	0.18443477633782904	0.12647750923332124	3.505896221465434	-1.203261676378066
Does it save my email contacts and sell it to 3rd parties?	Designed_Answer_2	1.1519457915522815	0.6992099312462465		-0.6263745742703988	-0.3375333355794391	1.289411589637205	1.9640181635104816	1.2911055822454447	1.5454423680829723	-0.22529522075142538	0.5187000011547745	0.8600488137856339	0.708069818718202	3.217980266166689	2.7346410272418313	2.628609377972221	1.7086924492377435	-0.08846822080342635	0.12647750923332124	0.08694180115791597	-0.6256960717165942
